Train Loss,Validate Loss,Test Loss
0.2434350848197937,0.46252708782011004,0.41891133095818145
0.20025870203971863,0.4684757361216332,0.4217577029819862
0.22325022518634796,0.46489546725999065,0.41512598887902913
0.2080821990966797,0.4649898336449666,0.4121843019722052
0.23340418934822083,0.43629097171239,0.36726149269951297
0.21038818359375,0.4376356939771282,0.36099976329913663
0.20549052953720093,0.4384803924320349,0.35473530021535155
0.1999451369047165,0.4368695170799298,0.353771059393247
0.1446511596441269,0.43044627168730126,0.33450807194841725
0.14722150564193726,0.4323891889470727,0.3277112962324298
0.1425524652004242,0.43443344233196174,0.322901251497553
0.1286517083644867,0.4401650611700407,0.3203273245722856
0.11684279143810272,0.4371394033529865,0.31311661821434866
0.10946743935346603,0.4398051558145836,0.30874684234365857
0.1083478331565857,0.4424008888873591,0.3057220922565174
0.10451988130807877,0.4450786168784348,0.3012821977168794
0.10225287824869156,0.447376841206604,0.29947516304316363
0.09964055567979813,0.44980036022502984,0.29817869382667145
0.10086105018854141,0.45199419808254315,0.2966595675056824
0.0994025319814682,0.4536241217335658,0.29601632996399896
0.0984332412481308,0.45472381747703056,0.2952150403829375
0.09964317828416824,0.4551122214144735,0.2942498360700734
0.09920365363359451,0.455595203522426,0.2937598318050819
0.09843005985021591,0.45599456031375857,0.29332381337199676
0.10015948861837387,0.45530230301752017,0.2924686947025005
0.09980485588312149,0.4554809840646253,0.29222775471862406
0.09958823025226593,0.4557277836572768,0.2919998200669359
0.10032977908849716,0.4554172038698374,0.29168863601250294
0.10026969760656357,0.4554227676186989,0.2915430758434242
0.10015743225812912,0.4555271190605057,0.29142874432379146
0.10028713196516037,0.455424659510157,0.2913219885016871
0.10033860802650452,0.45541502607624923,0.29124722017550736
0.10028018802404404,0.4554474938716461,0.29118663161047764
0.10029060393571854,0.45542262199876915,0.29114456081042805
0.10029186308383942,0.45542885757871526,0.2911113915613101
0.10028104484081268,0.4554335644552067,0.29107891099953054
0.10026893019676208,0.45542719003869525,0.29105990006221377
0.1002696231007576,0.4554223712366908,0.2910417169373459
0.10025780647993088,0.45542707972562135,0.2910260187427466
0.1002485603094101,0.45542448675676955,0.29101687234869605
0.10024593025445938,0.4554253331760862,0.2910086530076708
0.10024183988571167,0.4554257873834959,0.29100040271149774
0.10023694485425949,0.45542527034656327,0.2909960098121793
0.10023533552885056,0.45542563953951226,0.2909919373000258
0.10023411363363266,0.4554253148832428,0.290987643405839
0.10023046284914017,0.45542552294348604,0.290985614029202
0.10023029148578644,0.45542547640515796,0.29098350002969237
0.1002291589975357,0.45542599855741456,0.2909815290288039
0.10022813826799393,0.4554257005341907,0.29098042845333894
0.10022769868373871,0.4554258453757016,0.2909794355014863
0.10022735595703125,0.4554259084832312,0.2909784390807011
0.10022685676813126,0.4554259182134671,0.2909779730741761
0.1002272367477417,0.45542599994744826,0.29097750995468147
0.10022735595703125,0.45542612032436613,0.2909770776720893
0.10022752732038498,0.4554261824866729,0.29097662183857304
0.10022750496864319,0.4554265010267941,0.29097622550295843
0.10022767633199692,0.4554264950218485,0.2909757628376229
0.10022749751806259,0.45542668478924836,0.2909753204529518
0.10022779554128647,0.45542680110726785,0.2909749018134337
0.10022801905870438,0.4554269572914536,0.29097446081363443
0.10022807866334915,0.4554272113896128,0.29097406290528016
0.10022822767496109,0.4554273120280522,0.2909736170027925
0.10022813826799393,0.45542742317514634,0.2909731799729648
0.10022828727960587,0.45542751858705904,0.2909727366088714
0.10022842139005661,0.45542783985164625,0.29097234927252713
0.10022848099470139,0.4554278905044741,0.2909718949285344
0.10022863000631332,0.4554281791866715,0.29097148450013055
0.10022879391908646,0.4554284247222231,0.2909710863351572
0.10022876411676407,0.45542837345778053,0.29097060365414157
0.10022866725921631,0.4554287607211675,0.2909702294163509
0.10022887587547302,0.4554288454020201,0.29096977957909503
0.10022882372140884,0.4554288199922042,0.29096931717830815
0.10022895783185959,0.4554290765368227,0.29096891020071236
0.10022878646850586,0.4554292541275273,0.2909684897352339
0.10022862255573273,0.4554294677479054,0.2909680845124074
0.10022887587547302,0.45542957127761485,0.2909676270909896
0.1002287045121193,0.45542989426584385,0.2909672421978858
0.10022887587547302,0.45543003215718625,0.29096681416297154
0.10022878646850586,0.455430328401167,0.2909664097092181
0.10022863000631332,0.4554304303184374,0.2909659781493421
0.10022865235805511,0.45543059389760243,0.2909655528018268
0.10022878646850586,0.45543078433221845,0.2909651206900236
0.10022895783185959,0.4554310179134803,0.2909647152755824
0.10022872686386108,0.45543110437357603,0.2909642865211761
0.1002287045121193,0.4554314075121239,0.2909638764941263
0.10022861510515213,0.45543170809300976,0.29096348614422857
0.10022863000631332,0.4554316788467009,0.29096301952303766
0.10022865235805511,0.4554319814848366,0.2909626286503166
0.10022842884063721,0.45543216007636556,0.2909622019700376
0.1002284586429596,0.45543235495908935,0.29096178461344074
0.10022830963134766,0.4554325830358178,0.29096137562175534
0.10022861510515213,0.45543276246136694,0.29096094723898935
0.10022813826799393,0.45543307950025175,0.2909605712697822
0.10022839158773422,0.45543332036529016,0.29096015254007707
0.10022815316915512,0.4554335070190145,0.29095973469324626
0.10022810101509094,0.4554337595047346,0.2909593362853344
0.10022838413715363,0.4554339578903433,0.2909589177089908
0.10022790729999542,0.45543421966148845,0.2909585195326025
0.10022789984941483,0.45543440342394276,0.290958089603848
0.10022781044244766,0.4554347064512879,0.29095770365769086
