Train Loss,Validate Loss,Test Loss
0.10949034243822098,0.7422257188095975,0.6719711833901167
0.07536525279283524,0.6033786231679703,0.5469345721833737
0.1266065239906311,0.6055763195922126,0.5465762144851103
0.06925620138645172,0.5898848267188713,0.536517979072485
0.04293584078550339,0.5701681212035578,0.514870414232053
0.5957633852958679,0.5848142060993323,0.5250852076604426
0.07005774229764938,0.5724824932751371,0.515125457350615
0.6699638962745667,0.5553083457608721,0.4960858483041057
1.7150574922561646,0.5591329816562026,0.5011287979177941
0.07802674174308777,0.56491588200651,0.5086143448343082
0.2139287143945694,0.5716265885909991,0.5081392356850176
0.3002026379108429,0.5723973343621439,0.511288709030382
0.022510353475809097,0.5470023178564969,0.4805459091136606
2.0670692920684814,0.5923874373756238,0.5186177585135433
0.5043849349021912,0.5444932568873933,0.47837135099689476
0.05629628896713257,0.5521085235609937,0.4829787839202156
0.8819811940193176,0.5457013223820658,0.471778854755629
1.2939878702163696,0.5366597719379326,0.46350682464671883
0.9904033541679382,0.5176209443763121,0.4470312452371773
0.010622941888868809,0.5028884654392057,0.43781310013909464
0.8979312181472778,0.495499500587805,0.4238481351254929
1.2376165390014648,0.5406103522252681,0.471104304398226
1.0576329231262207,0.49425202697070675,0.42855771027664336
0.033407364040613174,0.4765585692071203,0.40572653432395156
1.269277572631836,0.4744123802033823,0.40403343979488854
0.45440173149108887,0.4719298438572172,0.39973648732303624
0.6385810971260071,0.48171297004863395,0.40418486288103167
1.8003277778625488,0.47906776161781,0.39953131354389526
0.49460551142692566,0.47427494334640785,0.39586931441559925
0.31875208020210266,0.46957620844912173,0.3891081586093251
0.04605378210544586,0.47960207099790003,0.3966407874030267
0.005691047757863998,0.467777900953791,0.38751206682284967
0.0011987588368356228,0.47273624499342337,0.38511960138758494
0.09604886919260025,0.46535768181975207,0.3810008214487768
0.04559328779578209,0.4760206823251141,0.3849158868787728
0.1007297933101654,0.4678660993700597,0.37891492707291297
1.157095193862915,0.46984697233385114,0.38171573026554695
0.6042658090591431,0.46869952987823915,0.3763478353396853
0.4179673194885254,0.46505465369615984,0.3755172223238202
0.017315275967121124,0.467422180989785,0.3746517782143462
0.003565761260688305,0.4664300819163892,0.37326208443619996
0.0715959444642067,0.47232165198717546,0.3810689832728217
0.09679616987705231,0.4647330613945847,0.3710619358585145
0.9085493087768555,0.4655788709868246,0.37079914526643215
0.1568453460931778,0.46808993026836593,0.3713255477392566
0.1412489414215088,0.46989330838420496,0.37286910664912437
0.9311414361000061,0.46828212644626843,0.36956767802865453
0.06077487766742706,0.4662762329871975,0.3688037807106319
1.0031464099884033,0.4683379101664273,0.36909126172101103
