Train Loss,Validate Loss,Test Loss
0.18945878744125366,0.7227059094921539,0.6411348381442225
0.823665976524353,0.6075706882565691,0.5481916635044889
0.550405740737915,0.6305401008902934,0.5696788731903886
0.44228410720825195,0.6441045230287209,0.5782389872725551
0.24233779311180115,0.5731406743850624,0.5151074510667205
0.5722066164016724,0.573336356629928,0.512531699286495
0.7411126494407654,0.5867070130873144,0.5165961056663292
0.11589565128087997,0.6125021248140878,0.5316561024300029
0.5133987069129944,0.5194868595715154,0.46412871195934713
0.8843170404434204,0.4856717882579879,0.43154597727297445
0.5381723642349243,0.49376835576013517,0.4402494743399456
0.20086705684661865,0.48219470647081997,0.4260306607925404
0.9941737055778503,0.48246897162314045,0.42398404341308166
0.07211632281541824,0.4808296929195262,0.4201995743101206
0.5940629839897156,0.47649794464048584,0.4132248359236693
0.11766781657934189,0.4832856251220954,0.41645059726705697
0.09777950495481491,0.47516178784140367,0.40581594400901155
0.43054482340812683,0.4711525125853848,0.40438257933027544
0.32922011613845825,0.4973624896323472,0.42343541963198805
0.3665468394756317,0.484394956184061,0.40911652049409436
0.5091599225997925,0.4754185829507677,0.39706716846610546
0.3281107246875763,0.4693483214237188,0.38915080913118766
0.6310024261474609,0.48192859114262093,0.3999085225203928
0.10543359071016312,0.4700819527763024,0.38561268923957526
0.21071600914001465,0.4811475154731357,0.3898955888144845
0.2621587812900543,0.4744280394362776,0.3819522629306383
0.07008565217256546,0.47743244769803267,0.3833817610676431
0.1415088027715683,0.4706929633884053,0.3788562411279278
