Train Loss,Validate Loss,Test Loss
0.1852937489748001,0.30953879302198234,0.3076358649339271
0.3388012647628784,0.36439374990083956,0.3571610296834317
0.06477606296539307,0.3282179779288444,0.3236796853270678
0.19972360134124756,0.2643312979489565,0.25605765248389645
0.2296948879957199,0.25492158759046685,0.24932484637621208
0.13930876553058624,0.19335210599343886,0.1914377329326007
0.10759130865335464,0.1862555979666385,0.18271452614137568
0.203441321849823,0.21223349283364687,0.20610708526737237
0.21712012588977814,0.18915437910367142,0.19082367701942973
0.1485678106546402,0.17766521356322548,0.17635731808826988
0.3268741965293884,0.18603741106661884,0.18190926884440564
0.25631847977638245,0.17459724438800053,0.16429730765137035
0.10389463603496552,0.20175684704021973,0.19543861580403118
0.34578999876976013,0.17306303818794813,0.1650200520481185
0.054702650755643845,0.177328351597217,0.16634199599039795
0.258623331785202,0.17928766506639393,0.16761496399432443
0.3366162180900574,0.1709620278159326,0.15874652727916466
0.05743717402219772,0.17429790566252037,0.1599441874805775
0.1909409761428833,0.18844745165922425,0.1712595098498861
0.18440981209278107,0.1753574037077752,0.15920475569097267
0.07087486237287521,0.17191053659401156,0.14863803720390795
0.16685986518859863,0.1702981694347479,0.144367278817349
0.1018233522772789,0.17082873024046422,0.14478556699844344
0.08195851743221283,0.1674357376823371,0.13984186216350075
0.23501358926296234,0.17022367985072462,0.1386125440180974
0.09356120973825455,0.17398760930042376,0.1413056861943158
0.14467008411884308,0.1701078901406039,0.1340744035181074
0.15149518847465515,0.16994868852198125,0.12924264438084715
0.07527902722358704,0.17139058509333568,0.12614401036375758
0.07365076243877411,0.17092851300469852,0.1254590337340213
0.1496361792087555,0.1692133109847253,0.12092966279773247
0.23617947101593018,0.17363874052058567,0.12145950272163114
0.10618177801370621,0.17552908301692116,0.11971815198229836
0.24631841480731964,0.1716970504854213,0.11694998466530786
0.148073211312294,0.1721932457590645,0.11573188567709602
0.056258268654346466,0.17133056573908437,0.11480360441564921
0.1984335035085678,0.17273025937717068,0.11418664232026345
0.16588427126407623,0.17257603889500553,0.1138704147137166
0.033205412328243256,0.17317023478787053,0.11347373176863793
0.1265593022108078,0.1730767912654714,0.11318019103609162
0.07930964976549149,0.17348450632257895,0.11308812132993121
0.025201311334967613,0.173666719770567,0.11281817541094583
0.03133023530244827,0.17376402579247952,0.1126804983552007
0.06796082854270935,0.17384634573351254,0.11257446773078959
0.24881841242313385,0.17408104342493144,0.11256187994327518
0.06608586758375168,0.17401847802102566,0.11247985093277275
0.09481166303157806,0.1740480636331168,0.11243281576065817
0.101343534886837,0.1740716380829161,0.11237233456867514
0.06858562678098679,0.17405392825603486,0.11233173386248638
0.09156939387321472,0.17406375101682814,0.11230579946382008
