Train Loss,Validate Loss,Test Loss
0.4887511432170868,0.5032298042063128,0.47298702036663554
0.07173089683055878,0.3860206637335451,0.3719717824119171
0.5011730790138245,0.3955472356786853,0.36925361814530855
0.2196166217327118,0.36382751192962914,0.3416720204592772
0.1844141185283661,0.3685348651518947,0.3469102936646968
0.16455994546413422,0.37912591625201075,0.34312906615020605
0.09649647027254105,0.34673458769133214,0.3129660985345428
0.2218708097934723,0.33543047880786553,0.30472231752721557
0.10677565634250641,0.3262032897848832,0.2919620615865862
0.2636702060699463,0.33589638642182473,0.2940495537515886
0.10551267862319946,0.3306583388659515,0.288578607116179
0.03928560018539429,0.32654980305386216,0.28278785007922147
0.4050232768058777,0.32439052208996655,0.26875372666291875
0.2838899493217468,0.32643086247538267,0.2691722191635988
0.2202320247888565,0.31828208604271996,0.2591134967159725
0.09823819994926453,0.32340972190886214,0.2579115888356192
0.21932931244373322,0.3322710528839053,0.26051343542532046
0.2600904703140259,0.3256205744191743,0.2510769820171213
0.27128705382347107,0.32545416553815204,0.24125792337027321
0.0803578719496727,0.33833870736130495,0.24477510735069116
0.10227169096469879,0.328476093350011,0.23493636388719935
0.11109402030706406,0.32705246480671984,0.23113387020344534
0.040592294186353683,0.32569054618739246,0.22864316072360985
0.0988745167851448,0.32882615655922054,0.22623002236005976
0.2640606760978699,0.328693144938402,0.22538110454274693
0.14370886981487274,0.33035176048022613,0.224442122816807
0.09881287813186646,0.3315088734880351,0.2235848627875428
0.2881704568862915,0.3303028243479499,0.2224510605731933
0.1732044368982315,0.33082261148905545,0.22212603073970597
0.07306269556283951,0.3298704808153081,0.22152104823119712
0.08962219208478928,0.3309603868738601,0.22120084453529776
0.10680923610925674,0.3327186508267595,0.22140384094403956
0.4492743909358978,0.33220524033694937,0.22091628598357052
0.16006910800933838,0.33134334174948826,0.2206532920700373
0.1839611530303955,0.3319334976309747,0.220650981385883
0.2350335419178009,0.331137929307787,0.22041581750343398
0.11295399814844131,0.33228419881248683,0.22054804545847426
0.10214249044656754,0.3324764915987065,0.2205181023403814
0.2345534861087799,0.33210937636332555,0.22034200541031146
0.09274575114250183,0.3323245911221755,0.22036254447343737
0.13654445111751556,0.3322909891997513,0.22032381595440192
0.08173829317092896,0.33224437820414704,0.22028092841739233
0.09398176521062851,0.3322864427770439,0.220279023992431
0.09946180135011673,0.3324021912719074,0.22028805818764247
0.3156854808330536,0.3324489604616374,0.22028634757005497
0.08211182802915573,0.3324325316699973,0.2202730011665921
0.07313891500234604,0.33244476732062667,0.22026796909169402
0.14923623204231262,0.3324497585233889,0.2202614395762271
0.19370734691619873,0.3324585556983948,0.2202592418142814
0.20178844034671783,0.3324559671444851,0.22025493096410712
