Train Loss,Validate Loss,Test Loss
0.47554242610931396,0.48329631739587925,0.46517781700526256
0.6135995388031006,0.4561309791100559,0.43944458539519615
0.6939601898193359,0.45679617450753257,0.4391952985388779
0.8357508778572083,0.4924440448408696,0.47580039723843204
0.6431565880775452,0.4221809996820208,0.41080082792295197
0.6326155066490173,0.4353643498981177,0.425347943904581
0.6193976998329163,0.4332422271593293,0.4197291970241837
0.516944944858551,0.4390594521120413,0.422581324502993
0.36918067932128906,0.3577179673002727,0.3299320811628152
0.3964775800704956,0.36295895500859215,0.32987978771150467
0.41347646713256836,0.3666831798740287,0.3293503038194811
0.40871137380599976,0.3676121993296182,0.32683065998288496
0.33845484256744385,0.34129119358623206,0.29567865104972896
0.34160634875297546,0.34274768784864623,0.2933047116280277
0.3427233099937439,0.34402496512256453,0.29091125892713654
0.33711203932762146,0.34477786619716616,0.2876001475260364
0.3007670044898987,0.33314644217268746,0.273854592003097
0.3003060817718506,0.3343388741252138,0.2720155049025494
0.3010424077510834,0.3352840245882077,0.27040287327477264
0.2991469204425812,0.3362626808125581,0.2686949150743448
0.2776605188846588,0.3328103165684351,0.2633971928473852
0.2762660086154938,0.33356992928172224,0.26244354566254563
0.2742384076118469,0.3343071765752871,0.2614303267556368
0.27329331636428833,0.3350932042100536,0.260511229659255
0.2619265019893646,0.33248304781406673,0.2576516188029688
0.2604075074195862,0.33289607781082836,0.2570926034538993
0.25951460003852844,0.3332723671598221,0.256535465210313
0.25827333331108093,0.33369144530438666,0.25598240761209384
0.253568172454834,0.3316665860587981,0.25446479724445464
0.25201621651649475,0.3317627921255667,0.25413267093506353
0.25113075971603394,0.331873491128434,0.25382625260175984
0.25039252638816833,0.332023674205168,0.2535391536858114
0.24789340794086456,0.33136211697067786,0.25305551217369104
0.24729153513908386,0.3313918430636178,0.2528887103895711
0.24657171964645386,0.3314615364061363,0.2527354669918914
0.24621261656284332,0.3315308136281683,0.25258678989859595
0.2453920692205429,0.33145914160048784,0.25246696552712383
0.2451024353504181,0.3314851594727431,0.25238775753081166
0.2448185533285141,0.3315119150636801,0.25230989764300926
0.2445470690727234,0.33153983461323067,0.25227157858868365
0.24440696835517883,0.33155534738924963,0.25223286672078615
0.2442428171634674,0.33157677759430304,0.2521959939476801
0.24415114521980286,0.33159462195723804,0.25217834343127477
0.24407824873924255,0.33160716662211204,0.2521600864483354
0.24400262534618378,0.3316197514311591,0.2521422037191328
0.2439723163843155,0.33162781318177037,0.25213331085312407
0.2439422309398651,0.33163488889808085,0.2521243140079736
0.2439085692167282,0.33164238262532364,0.2521155879271292
0.24389022588729858,0.3316463663506864,0.2521111755100763
0.24387498199939728,0.33165007040127,0.2521067449952769
0.2438574582338333,0.33165282533684776,0.252102154803096
0.2438482940196991,0.33165501069221925,0.2521000043894663
0.24384082853794098,0.33165664059012684,0.2520977432757576
0.24383442103862762,0.33165866414557643,0.25209558850147656
0.24382959306240082,0.3316594428980528,0.2520944494385921
0.24382585287094116,0.3316605559258319,0.25209338380811386
0.24382206797599792,0.3316613151066339,0.2520922619647198
0.24381957948207855,0.331661756914943,0.2520917204843815
0.2438182383775711,0.33166233383452715,0.25209120568741966
0.24381625652313232,0.3316627413924061,0.25209065612671655
0.24381516873836517,0.33166292888015064,0.2520904003038726
0.24381457269191742,0.33166320188276804,0.2520901630206914
0.24381381273269653,0.3316634555361164,0.2520899160237147
0.24381300806999207,0.3316636553673602,0.25208967197075605
0.24381248652935028,0.33166389912366867,0.2520894192217645
0.24381139874458313,0.3316640814960892,0.25208916331474596
0.24381083250045776,0.3316643191362495,0.25208892753442036
0.24380996823310852,0.33166454643455906,0.25208868069346285
0.24380923807621002,0.33166475749727503,0.25208842619623734
0.2438083440065384,0.3316649152938999,0.2520881560990537
0.24380752444267273,0.3316651837372068,0.2520879214968669
0.24380658566951752,0.3316653591038576,0.2520876594907224
0.2438059151172638,0.3316656315504615,0.2520874291978195
0.24380509555339813,0.3316658253767597,0.25208717070805386
0.24380435049533844,0.33166602198312534,0.2520869218456872
0.24380339682102203,0.33166625717682624,0.2520866797424673
0.24380269646644592,0.3316664482230571,0.2520864224844298
0.24380189180374146,0.33166667974706904,0.2520861830384593
0.2438008189201355,0.3316669082686083,0.25208594089106084
0.24380013346672058,0.33166718583053617,0.252085701839517
0.243799090385437,0.3316673378446209,0.2520854327913348
0.2437981814146042,0.33166754746170185,0.2520851892458197
0.24379758536815643,0.33166774273363514,0.2520849366296253
0.24379676580429077,0.3316679946077404,0.25208469353848717
0.2437959760427475,0.33166823636240034,0.25208444982148603
0.24379514157772064,0.3316684194020371,0.25208420318229474
0.24379432201385498,0.3316686035537008,0.2520839429488698
0.2437935620546341,0.331668833187267,0.2520837036406633
0.2437928020954132,0.3316690638216574,0.2520834480600608
0.24379195272922516,0.3316692751067788,0.2520832048259741
0.24379070103168488,0.3316694345714441,0.2520829368927561
0.24379044771194458,0.33166970657323724,0.25208270270063704
0.24378962814807892,0.3316698516927548,0.25208244320177886
0.24378879368305206,0.33167009856273877,0.2520822062018372
0.24378804862499237,0.3316703415406284,0.25208195237208275
0.24378718435764313,0.33167051179195517,0.2520817012811382
0.24378637969493866,0.3316707205194146,0.2520814492005763
0.24378594756126404,0.331670899666957,0.252081191615992
0.2437848299741745,0.33167110839441644,0.2520809471854678
0.24378396570682526,0.3316713551531977,0.2520807061991728
